Sku,Name,Description,Brand,CategoryName,SubCategoryName,Price,Currency,StockQuantity,Sizes,Colors,Material
KID-SAND-071,Mothercare Signature Sandals,"Comfortable and durable sandals for kids. Made with soft mesh, easy to wear and care for.",Mothercare,Kids,Sandals,265.99,USD,47,C8|C9|C10|C11|C12|C13,Lavender|Sunny Yellow|Sky Blue,Mesh
KID-SAND-072,H&M Kids Everyday Sandals,"Comfortable and durable sandals for kids. Made with soft denim, easy to wear and care for.",H&M Kids,Kids,Sandals,879.99,USD,195,C8|C9|C10|C11|C12|C13,Orange|Purple|Aqua,Denim
KID-SAND-073,Gini & Jony Essential Sandals,"Comfortable and durable sandals for kids. Made with soft canvas, easy to wear and care for.",Gini & Jony,Kids,Sandals,526.99,USD,130,C8|C9|C10|C11|C12|C13,Sky Blue|Hot Pink|Bright Red,Canvas
KID-SAND-074,Gap Kids Everyday Sandals,"Comfortable and durable sandals for kids. Made with soft mesh, easy to wear and care for.",Gap Kids,Kids,Sandals,749.99,USD,7,C8|C9|C10|C11|C12|C13,Lavender|Purple,Mesh
KID-SAND-075,Mothercare Modern Sandals,"Comfortable and durable sandals for kids. Made with soft fleece, easy to wear and care for.",Mothercare,Kids,Sandals,599.99,USD,160,C8|C9|C10|C11|C12|C13,Aqua|Orange|Bright Red,Fleece
KID-SAND-076,Gini & Jony Relaxed Sandals,"Comfortable and durable sandals for kids. Made with soft canvas, easy to wear and care for.",Gini & Jony,Kids,Sandals,834.99,USD,75,C8|C9|C10|C11|C12|C13,Purple|Sky Blue,Canvas
KID-SAND-077,Lilliput Urban Sandals,"Comfortable and durable sandals for kids. Made with soft mesh, easy to wear and care for.",Lilliput,Kids,Sandals,1506.99,USD,42,C8|C9|C10|C11|C12|C13,Sky Blue|Bright Red|Pastel Blue,Mesh
KID-SAND-078,Mothercare Signature Sandals,"Comfortable and durable sandals for kids. Made with soft mesh, easy to wear and care for.",Mothercare,Kids,Sandals,1304.99,USD,172,C8|C9|C10|C11|C12|C13,Sunny Yellow|Purple,Mesh
KID-SAND-079,Mothercare Designer Sandals,"Comfortable and durable sandals for kids. Made with soft denim, easy to wear and care for.",Mothercare,Kids,Sandals,1176.99,USD,14,C8|C9|C10|C11|C12|C13,Pastel Blue|Sunny Yellow,Denim
KID-SAND-080,US Polo Kids Slim Sandals,"Comfortable and durable sandals for kids. Made with soft fleece, easy to wear and care for.",US Polo Kids,Kids,Sandals,531.99,USD,149,C8|C9|C10|C11|C12|C13,Pastel Blue,Fleece
KID-SAND-081,FirstCry Relaxed Sandals,"Comfortable and durable sandals for kids. Made with soft fleece, easy to wear and care for.",FirstCry,Kids,Sandals,1149.99,USD,80,C8|C9|C10|C11|C12|C13,Sunny Yellow|Lime Green|Bright Red,Fleece
KID-SAND-082,US Polo Kids Relaxed Sandals,"Comfortable and durable sandals for kids. Made with soft canvas, easy to wear and care for.",US Polo Kids,Kids,Sandals,1353.99,USD,72,C8|C9|C10|C11|C12|C13,Lime Green,Canvas
KID-SAND-083,Gap Kids Signature Sandals,"Comfortable and durable sandals for kids. Made with soft denim, easy to wear and care for.",Gap Kids,Kids,Sandals,938.99,USD,90,C8|C9|C10|C11|C12|C13,Hot Pink|Lime Green|Lavender,Denim
KID-SAND-084,Gap Kids Slim Sandals,"Comfortable and durable sandals for kids. Made with soft denim, easy to wear and care for.",Gap Kids,Kids,Sandals,1639.99,USD,14,C8|C9|C10|C11|C12|C13,Sunny Yellow|Orange,Denim
KID-SAND-085,Toffyhouse Relaxed Sandals,"Comfortable and durable sandals for kids. Made with soft cotton, easy to wear and care for.",Toffyhouse,Kids,Sandals,245.99,USD,69,C8|C9|C10|C11|C12|C13,Lavender|Lime Green,Cotton
KID-SAND-086,Lilliput Designer Sandals,"Comfortable and durable sandals for kids. Made with soft canvas, easy to wear and care for.",Lilliput,Kids,Sandals,864.99,USD,51,C8|C9|C10|C11|C12|C13,Sunny Yellow|Purple,Canvas
KID-SAND-087,Mothercare Essential Sandals,"Comfortable and durable sandals for kids. Made with soft organic cotton, easy to wear and care for.",Mothercare,Kids,Sandals,1599.99,USD,109,C8|C9|C10|C11|C12|C13,Orange|Hot Pink,Organic Cotton
KID-SAND-088,Lilliput Modern Sandals,"Comfortable and durable sandals for kids. Made with soft knit, easy to wear and care for.",Lilliput,Kids,Sandals,216.99,USD,121,C8|C9|C10|C11|C12|C13,Bright Red|Orange,Knit
KID-SAND-089,Gap Kids Premium Sandals,"Comfortable and durable sandals for kids. Made with soft knit, easy to wear and care for.",Gap Kids,Kids,Sandals,482.99,USD,25,C8|C9|C10|C11|C12|C13,Aqua,Knit
KID-SAND-090,Toffyhouse Premium Sandals,"Comfortable and durable sandals for kids. Made with soft canvas, easy to wear and care for.",Toffyhouse,Kids,Sandals,1065.99,USD,190,C8|C9|C10|C11|C12|C13,Bright Red|Lime Green|Pastel Blue,Canvas
KID-SAND-091,Lilliput Essential Sandals,"Comfortable and durable sandals for kids. Made with soft organic cotton, easy to wear and care for.",Lilliput,Kids,Sandals,938.99,USD,38,C8|C9|C10|C11|C12|C13,Lime Green,Organic Cotton
KID-SAND-092,Zara Kids Vintage Sandals,"Comfortable and durable sandals for kids. Made with soft denim, easy to wear and care for.",Zara Kids,Kids,Sandals,1429.99,USD,90,C8|C9|C10|C11|C12|C13,Sunny Yellow,Denim
KID-SAND-093,Zara Kids Signature Sandals,"Comfortable and durable sandals for kids. Made with soft cotton, easy to wear and care for.",Zara Kids,Kids,Sandals,924.99,USD,80,C8|C9|C10|C11|C12|C13,Sunny Yellow|Purple|Pastel Blue,Cotton
KID-SAND-094,Toffyhouse Sporty Sandals,"Comfortable and durable sandals for kids. Made with soft cotton, easy to wear and care for.",Toffyhouse,Kids,Sandals,1416.99,USD,12,C8|C9|C10|C11|C12|C13,Aqua,Cotton
KID-SAND-095,H&M Kids Essential Sandals,"Comfortable and durable sandals for kids. Made with soft knit, easy to wear and care for.",H&M Kids,Kids,Sandals,1348.99,USD,85,C8|C9|C10|C11|C12|C13,Orange|Lavender|Sky Blue,Knit
KID-SAND-096,Gap Kids Relaxed Sandals,"Comfortable and durable sandals for kids. Made with soft fleece, easy to wear and care for.",Gap Kids,Kids,Sandals,499.99,USD,58,C8|C9|C10|C11|C12|C13,Sunny Yellow,Fleece
KID-SAND-097,Babyhug Slim Sandals,"Comfortable and durable sandals for kids. Made with soft canvas, easy to wear and care for.",Babyhug,Kids,Sandals,839.99,USD,163,C8|C9|C10|C11|C12|C13,Lavender|Purple,Canvas
KID-SAND-098,Lilliput Modern Sandals,"Comfortable and durable sandals for kids. Made with soft denim, easy to wear and care for.",Lilliput,Kids,Sandals,250.99,USD,197,C8|C9|C10|C11|C12|C13,Lavender|Bright Red|Lime Green,Denim
KID-SAND-099,Gini & Jony Designer Sandals,"Comfortable and durable sandals for kids. Made with soft denim, easy to wear and care for.",Gini & Jony,Kids,Sandals,354.99,USD,144,C8|C9|C10|C11|C12|C13,Lime Green|Aqua|Orange,Denim
KID-SAND-100,FirstCry Modern Sandals,"Comfortable and durable sandals for kids. Made with soft knit, easy to wear and care for.",FirstCry,Kids,Sandals,1412.99,USD,40,C8|C9|C10|C11|C12|C13,Sunny Yellow,Knit
KID-CAPS-001,US Polo Kids Modern Caps,"Comfortable and durable caps for kids. Made with soft polyester, easy to wear and care for.",US Polo Kids,Kids,Caps,658.99,USD,11,One Size,Lavender|Purple|Hot Pink,Polyester
KID-CAPS-002,Gini & Jony Premium Caps,"Comfortable and durable caps for kids. Made with soft nylon, easy to wear and care for.",Gini & Jony,Kids,Caps,283.99,USD,23,One Size,Pastel Blue,Nylon
KID-CAPS-003,Toffyhouse Everyday Caps,"Comfortable and durable caps for kids. Made with soft polyester, easy to wear and care for.",Toffyhouse,Kids,Caps,618.99,USD,139,One Size,Aqua|Hot Pink,Polyester
KID-CAPS-004,Babyhug Slim Caps,"Comfortable and durable caps for kids. Made with soft polyester, easy to wear and care for.",Babyhug,Kids,Caps,1398.99,USD,39,One Size,Purple,Polyester
KID-CAPS-005,H&M Kids Urban Caps,"Comfortable and durable caps for kids. Made with soft polyester, easy to wear and care for.",H&M Kids,Kids,Caps,733.99,USD,117,One Size,Purple|Sky Blue|Lime Green,Polyester
KID-CAPS-006,Lilliput Premium Caps,"Comfortable and durable caps for kids. Made with soft polyester, easy to wear and care for.",Lilliput,Kids,Caps,249.99,USD,175,One Size,Sunny Yellow|Purple|Orange,Polyester
KID-CAPS-007,FirstCry Slim Caps,"Comfortable and durable caps for kids. Made with soft canvas, easy to wear and care for.",FirstCry,Kids,Caps,1147.99,USD,49,One Size,Orange|Sky Blue,Canvas
KID-CAPS-008,Toffyhouse Slim Caps,"Comfortable and durable caps for kids. Made with soft polyester, easy to wear and care for.",Toffyhouse,Kids,Caps,1632.99,USD,75,One Size,Orange,Polyester
KID-CAPS-009,Toffyhouse Classic Caps,"Comfortable and durable caps for kids. Made with soft polyester, easy to wear and care for.",Toffyhouse,Kids,Caps,1215.99,USD,174,One Size,Sunny Yellow|Orange|Hot Pink,Polyester
KID-CAPS-010,Gap Kids Signature Caps,"Comfortable and durable caps for kids. Made with soft canvas, easy to wear and care for.",Gap Kids,Kids,Caps,1548.99,USD,195,One Size,Bright Red|Sky Blue,Canvas
KID-CAPS-011,Babyhug Vintage Caps,"Comfortable and durable caps for kids. Made with soft cotton, easy to wear and care for.",Babyhug,Kids,Caps,1363.99,USD,83,One Size,Purple|Lavender|Lime Green,Cotton
KID-CAPS-012,Mothercare Slim Caps,"Comfortable and durable caps for kids. Made with soft polyester, easy to wear and care for.",Mothercare,Kids,Caps,1125.99,USD,161,One Size,Sunny Yellow|Lavender|Hot Pink,Polyester
KID-CAPS-013,Babyhug Signature Caps,"Comfortable and durable caps for kids. Made with soft cotton, easy to wear and care for.",Babyhug,Kids,Caps,1647.99,USD,107,One Size,Lavender,Cotton
KID-CAPS-014,US Polo Kids Vintage Caps,"Comfortable and durable caps for kids. Made with soft canvas, easy to wear and care for.",US Polo Kids,Kids,Caps,1357.99,USD,70,One Size,Sunny Yellow,Canvas
KID-CAPS-015,Mothercare Classic Caps,"Comfortable and durable caps for kids. Made with soft nylon, easy to wear and care for.",Mothercare,Kids,Caps,548.99,USD,136,One Size,Sunny Yellow|Lavender,Nylon
KID-CAPS-016,Toffyhouse Designer Caps,"Comfortable and durable caps for kids. Made with soft cotton, easy to wear and care for.",Toffyhouse,Kids,Caps,335.99,USD,39,One Size,Lime Green|Sunny Yellow,Cotton
KID-CAPS-017,Mothercare Premium Caps,"Comfortable and durable caps for kids. Made with soft polyester, easy to wear and care for.",Mothercare,Kids,Caps,839.99,USD,139,One Size,Sky Blue|Orange|Lavender,Polyester
KID-CAPS-018,Lilliput Premium Caps,"Comfortable and durable caps for kids. Made with soft nylon, easy to wear and care for.",Lilliput,Kids,Caps,617.99,USD,14,One Size,Hot Pink,Nylon
KID-CAPS-019,Babyhug Signature Caps,"Comfortable and durable caps for kids. Made with soft polyester, easy to wear and care for.",Babyhug,Kids,Caps,1038.99,USD,58,One Size,Sky Blue|Orange,Polyester
KID-CAPS-020,Lilliput Premium Caps,"Comfortable and durable caps for kids. Made with soft cotton, easy to wear and care for.",Lilliput,Kids,Caps,442.99,USD,38,One Size,Aqua,Cotton
KID-CAPS-021,Lilliput Vintage Caps,"Comfortable and durable caps for kids. Made with soft cotton, easy to wear and care for.",Lilliput,Kids,Caps,1295.99,USD,136,One Size,Pastel Blue|Sunny Yellow|Orange,Cotton
KID-CAPS-022,Mothercare Slim Caps,"Comfortable and durable caps for kids. Made with soft polyester, easy to wear and care for.",Mothercare,Kids,Caps,909.99,USD,57,One Size,Aqua,Polyester
KID-CAPS-023,Gini & Jony Slim Caps,"Comfortable and durable caps for kids. Made with soft canvas, easy to wear and care for.",Gini & Jony,Kids,Caps,261.99,USD,40,One Size,Purple|Bright Red,Canvas
KID-CAPS-024,US Polo Kids Designer Caps,"Comfortable and durable caps for kids. Made with soft canvas, easy to wear and care for.",US Polo Kids,Kids,Caps,684.99,USD,76,One Size,Pastel Blue|Aqua|Orange,Canvas
KID-CAPS-025,Gap Kids Everyday Caps,"Comfortable and durable caps for kids. Made with soft nylon, easy to wear and care for.",Gap Kids,Kids,Caps,443.99,USD,35,One Size,Purple,Nylon
KID-CAPS-026,US Polo Kids Vintage Caps,"Comfortable and durable caps for kids. Made with soft nylon, easy to wear and care for.",US Polo Kids,Kids,Caps,1177.99,USD,128,One Size,Lavender,Nylon
KID-CAPS-027,FirstCry Designer Caps,"Comfortable and durable caps for kids. Made with soft canvas, easy to wear and care for.",FirstCry,Kids,Caps,407.99,USD,10,One Size,Sunny Yellow|Purple,Canvas
KID-CAPS-028,FirstCry Modern Caps,"Comfortable and durable caps for kids. Made with soft nylon, easy to wear and care for.",FirstCry,Kids,Caps,1594.99,USD,100,One Size,Lime Green|Sunny Yellow|Sky Blue,Nylon
KID-CAPS-029,Mothercare Sporty Caps,"Comfortable and durable caps for kids. Made with soft polyester, easy to wear and care for.",Mothercare,Kids,Caps,282.99,USD,191,One Size,Purple|Sunny Yellow|Aqua,Polyester
KID-CAPS-030,Zara Kids Premium Caps,"Comfortable and durable caps for kids. Made with soft nylon, easy to wear and care for.",Zara Kids,Kids,Caps,715.99,USD,36,One Size,Bright Red|Aqua,Nylon
KID-CAPS-031,Lilliput Slim Caps,"Comfortable and durable caps for kids. Made with soft cotton, easy to wear and care for.",Lilliput,Kids,Caps,1529.99,USD,110,One Size,Lavender|Orange,Cotton
KID-CAPS-032,Lilliput Signature Caps,"Comfortable and durable caps for kids. Made with soft cotton, easy to wear and care for.",Lilliput,Kids,Caps,1417.99,USD,81,One Size,Sky Blue|Pastel Blue,Cotton
KID-CAPS-033,Toffyhouse Sporty Caps,"Comfortable and durable caps for kids. Made with soft canvas, easy to wear and care for.",Toffyhouse,Kids,Caps,1278.99,USD,30,One Size,Hot Pink|Pastel Blue,Canvas
KID-CAPS-034,Zara Kids Classic Caps,"Comfortable and durable caps for kids. Made with soft cotton, easy to wear and care for.",Zara Kids,Kids,Caps,340.99,USD,173,One Size,Pastel Blue|Lime Green,Cotton
KID-CAPS-035,Gini & Jony Essential Caps,"Comfortable and durable caps for kids. Made with soft canvas, easy to wear and care for.",Gini & Jony,Kids,Caps,349.99,USD,29,One Size,Hot Pink|Sky Blue,Canvas
KID-CAPS-036,Gap Kids Sporty Caps,"Comfortable and durable caps for kids. Made with soft nylon, easy to wear and care for.",Gap Kids,Kids,Caps,1246.99,USD,12,One Size,Orange|Pastel Blue|Lime Green,Nylon
KID-CAPS-037,H&M Kids Classic Caps,"Comfortable and durable caps for kids. Made with soft polyester, easy to wear and care for.",H&M Kids,Kids,Caps,1587.99,USD,115,One Size,Bright Red,Polyester
KID-CAPS-038,US Polo Kids Premium Caps,"Comfortable and durable caps for kids. Made with soft polyester, easy to wear and care for.",US Polo Kids,Kids,Caps,1351.99,USD,13,One Size,Pastel Blue,Polyester
KID-CAPS-039,Zara Kids Designer Caps,"Comfortable and durable caps for kids. Made with soft nylon, easy to wear and care for.",Zara Kids,Kids,Caps,986.99,USD,171,One Size,Pastel Blue|Orange,Nylon
KID-CAPS-040,Gini & Jony Vintage Caps,"Comfortable and durable caps for kids. Made with soft canvas, easy to wear and care for.",Gini & Jony,Kids,Caps,1251.99,USD,91,One Size,Aqua|Bright Red|Sunny Yellow,Canvas
KID-CAPS-041,Gini & Jony Slim Caps,"Comfortable and durable caps for kids. Made with soft cotton, easy to wear and care for.",Gini & Jony,Kids,Caps,1115.99,USD,159,One Size,Sky Blue,Cotton
KID-CAPS-042,Gap Kids Modern Caps,"Comfortable and durable caps for kids. Made with soft canvas, easy to wear and care for.",Gap Kids,Kids,Caps,1658.99,USD,46,One Size,Purple|Aqua|Pastel Blue,Canvas
KID-CAPS-043,Gini & Jony Signature Caps,"Comfortable and durable caps for kids. Made with soft nylon, easy to wear and care for.",Gini & Jony,Kids,Caps,1638.99,USD,184,One Size,Lavender,Nylon
KID-CAPS-044,Zara Kids Signature Caps,"Comfortable and durable caps for kids. Made with soft canvas, easy to wear and care for.",Zara Kids,Kids,Caps,1453.99,USD,116,One Size,Pastel Blue,Canvas
KID-CAPS-045,Lilliput Premium Caps,"Comfortable and durable caps for kids. Made with soft polyester, easy to wear and care for.",Lilliput,Kids,Caps,1645.99,USD,41,One Size,Orange,Polyester
KID-CAPS-046,Gini & Jony Sporty Caps,"Comfortable and durable caps for kids. Made with soft canvas, easy to wear and care for.",Gini & Jony,Kids,Caps,586.99,USD,194,One Size,Aqua|Orange|Sky Blue,Canvas
KID-CAPS-047,Babyhug Slim Caps,"Comfortable and durable caps for kids. Made with soft cotton, easy to wear and care for.",Babyhug,Kids,Caps,410.99,USD,192,One Size,Bright Red,Cotton
KID-CAPS-048,Mothercare Modern Caps,"Comfortable and durable caps for kids. Made with soft nylon, easy to wear and care for.",Mothercare,Kids,Caps,687.99,USD,97,One Size,Bright Red|Pastel Blue|Aqua,Nylon
KID-CAPS-049,Babyhug Classic Caps,"Comfortable and durable caps for kids. Made with soft cotton, easy to wear and care for.",Babyhug,Kids,Caps,1552.99,USD,163,One Size,Pastel Blue,Cotton
KID-CAPS-050,FirstCry Vintage Caps,"Comfortable and durable caps for kids. Made with soft polyester, easy to wear and care for.",FirstCry,Kids,Caps,1458.99,USD,123,One Size,Sky Blue|Bright Red,Polyester
KID-CAPS-051,FirstCry Modern Caps,"Comfortable and durable caps for kids. Made with soft nylon, easy to wear and care for.",FirstCry,Kids,Caps,1011.99,USD,57,One Size,Orange|Hot Pink,Nylon
KID-CAPS-052,Lilliput Modern Caps,"Comfortable and durable caps for kids. Made with soft cotton, easy to wear and care for.",Lilliput,Kids,Caps,701.99,USD,102,One Size,Lime Green|Sunny Yellow|Purple,Cotton
KID-CAPS-053,Gini & Jony Slim Caps,"Comfortable and durable caps for kids. Made with soft canvas, easy to wear and care for.",Gini & Jony,Kids,Caps,1459.99,USD,72,One Size,Aqua,Canvas
KID-CAPS-054,Toffyhouse Slim Caps,"Comfortable and durable caps for kids. Made with soft nylon, easy to wear and care for.",Toffyhouse,Kids,Caps,289.99,USD,121,One Size,Purple|Sunny Yellow,Nylon
KID-CAPS-055,Gap Kids Relaxed Caps,"Comfortable and durable caps for kids. Made with soft canvas, easy to wear and care for.",Gap Kids,Kids,Caps,890.99,USD,163,One Size,Orange|Lime Green,Canvas
KID-CAPS-056,Lilliput Slim Caps,"Comfortable and durable caps for kids. Made with soft nylon, easy to wear and care for.",Lilliput,Kids,Caps,1520.99,USD,197,One Size,Bright Red|Orange|Sky Blue,Nylon
KID-CAPS-057,Gap Kids Everyday Caps,"Comfortable and durable caps for kids. Made with soft cotton, easy to wear and care for.",Gap Kids,Kids,Caps,273.99,USD,131,One Size,Lavender|Lime Green|Pastel Blue,Cotton
KID-CAPS-058,Mothercare Modern Caps,"Comfortable and durable caps for kids. Made with soft nylon, easy to wear and care for.",Mothercare,Kids,Caps,1168.99,USD,151,One Size,Pastel Blue,Nylon
KID-CAPS-059,Gini & Jony Sporty Caps,"Comfortable and durable caps for kids. Made with soft polyester, easy to wear and care for.",Gini & Jony,Kids,Caps,1067.99,USD,159,One Size,Sunny Yellow|Lavender|Bright Red,Polyester
KID-CAPS-060,Babyhug Vintage Caps,"Comfortable and durable caps for kids. Made with soft nylon, easy to wear and care for.",Babyhug,Kids,Caps,284.99,USD,194,One Size,Sky Blue,Nylon
KID-CAPS-061,Zara Kids Classic Caps,"Comfortable and durable caps for kids. Made with soft nylon, easy to wear and care for.",Zara Kids,Kids,Caps,1173.99,USD,80,One Size,Lavender|Sunny Yellow,Nylon
KID-CAPS-062,Gap Kids Relaxed Caps,"Comfortable and durable caps for kids. Made with soft polyester, easy to wear and care for.",Gap Kids,Kids,Caps,522.99,USD,84,One Size,Orange|Purple|Bright Red,Polyester
KID-CAPS-063,Toffyhouse Designer Caps,"Comfortable and durable caps for kids. Made with soft nylon, easy to wear and care for.",Toffyhouse,Kids,Caps,793.99,USD,187,One Size,Aqua|Lavender,Nylon
KID-CAPS-064,US Polo Kids Signature Caps,"Comfortable and durable caps for kids. Made with soft cotton, easy to wear and care for.",US Polo Kids,Kids,Caps,1612.99,USD,96,One Size,Bright Red,Cotton
KID-CAPS-065,Babyhug Designer Caps,"Comfortable and durable caps for kids. Made with soft nylon, easy to wear and care for.",Babyhug,Kids,Caps,1446.99,USD,10,One Size,Lavender|Purple,Nylon
KID-CAPS-066,Mothercare Designer Caps,"Comfortable and durable caps for kids. Made with soft canvas, easy to wear and care for.",Mothercare,Kids,Caps,849.99,USD,187,One Size,Pastel Blue|Bright Red,Canvas
KID-CAPS-067,FirstCry Modern Caps,"Comfortable and durable caps for kids. Made with soft canvas, easy to wear and care for.",FirstCry,Kids,Caps,1057.99,USD,104,One Size,Sky Blue|Lavender,Canvas
